record_id,timestamp,site_id,environmental_condition,ambient_temperature_c,humidity_percent,panel_temperature_c,irradiance_w_m2,panel_voltage_v,panel_current_a,actual_power_w,expected_power_w,efficiency_percent,performance_ratio,power_loss_w,energy_kwh,soiling_index_percent,health_score,fault_detected,fault_type,alert_level,maintenance_required,wifi_rssi_dbm,device_status,comm_status,system_uptime_hr,temperature_difference,power_efficiency_ratio,energy_loss_percentage,hour,day,month
6782,2026-07-10 17:01:00,SLR-STR01,Partly Cloudy,29.93,72.3,40.56,340.0,17.405,9.585,166.83,204.0,81.78,0.872,37.17,14.7454,14.29,83.0,No,Degraded Output (Soiling),Normal,Yes,-56.4,ONLINE,Online,45.267,10.630000000000003,0.8177941176470589,18.22058823529412,17,10,7
6783,2026-07-10 17:02:00,SLR-STR01,Partly Cloudy,30.13,75.1,40.49,331.4,17.511,9.162,160.43,198.84,80.69,0.86,38.41,14.7481,14.51,82.9,No,Degraded Output (Soiling),Normal,Yes,-57.2,ONLINE,Online,45.283,10.360000000000003,0.8068296117481393,19.317038825186078,17,10,7
6784,2026-07-10 17:03:00,SLR-STR01,Partly Cloudy,30.14,74.5,40.5,331.7,17.674,9.122,161.21,199.02,81.0,0.864,37.81,14.7508,14.65,83.0,No,Degraded Output (Soiling),Normal,Yes,-57.1,ONLINE,Online,45.3,10.36,0.8100190935584364,18.998090644156367,17,10,7
6785,2026-07-10 17:04:00,SLR-STR01,Partly Cloudy,29.94,73.6,40.5,337.7,17.674,9.114,161.09,202.62,79.5,0.848,41.53,14.7535,14.46,82.8,No,Degraded Output (Soiling),Normal,Yes,-52.8,ONLINE,Online,45.317,10.559999999999999,0.7950350409633797,20.496495903662026,17,10,7
6786,2026-07-10 17:05:00,SLR-STR01,Partly Cloudy,29.91,74.1,40.37,334.6,17.602,9.3,163.71,200.76,81.54,0.869,37.05,14.7562,14.26,83.3,No,Degraded Output (Soiling),Normal,Yes,-57.6,ONLINE,Online,45.333,10.459999999999997,0.8154512851165572,18.454871488344292,17,10,7
6787,2026-07-10 17:06:00,SLR-STR01,Partly Cloudy,29.88,74.7,40.11,327.4,17.498,8.991,157.31,196.44,80.08,0.852,39.13,14.7589,14.31,83.1,No,Degraded Output (Soiling),Normal,Yes,-49.6,ONLINE,Online,45.35,10.23,0.8008043168397475,19.919568316025252,17,10,7
6788,2026-07-10 17:07:00,SLR-STR01,Partly Cloudy,29.98,76.9,39.94,318.9,17.789,8.507,151.34,191.34,79.09,0.841,40.0,14.7615,14.98,82.5,No,Degraded Output (Soiling),Normal,Yes,-62.6,ONLINE,Online,45.367,9.959999999999997,0.7909480505905717,20.905194940942824,17,10,7
6789,2026-07-10 17:08:00,SLR-STR01,Partly Cloudy,29.71,78.9,39.55,315.0,17.712,8.64,153.04,189.0,80.97,0.86,35.96,14.764,14.27,83.1,No,Degraded Output (Soiling),Normal,Yes,-61.5,ONLINE,Online,45.383,9.839999999999996,0.8097354497354496,19.02645502645503,17,10,7
6790,2026-07-10 17:09:00,SLR-STR01,Partly Cloudy,30.02,75.5,39.43,301.1,17.769,8.083,143.62,180.66,79.5,0.844,37.04,14.7665,14.82,82.8,No,Degraded Output (Soiling),Normal,Yes,-56.8,ONLINE,Online,45.4,9.41,0.7949739842798628,20.502601572013727,17,10,7
6791,2026-07-10 17:10:00,SLR-STR01,Partly Cloudy,29.65,78.2,38.24,275.0,17.673,7.642,135.05,165.0,81.85,0.864,29.95,14.7688,14.29,83.2,No,Degraded Output (Soiling),Normal,Yes,-55.6,ONLINE,Online,45.417,8.590000000000003,0.8184848484848486,18.151515151515152,17,10,7
6792,2026-07-10 17:11:00,SLR-STR01,Partly Cloudy,30.03,75.6,37.67,244.4,17.719,6.692,118.58,146.64,80.86,0.852,28.06,14.7709,14.13,84.2,No,Degraded Output (Soiling),Normal,Yes,-60.4,ONLINE,Online,45.433,7.640000000000001,0.8086470267321332,19.13529732678669,17,10,7
6793,2026-07-10 17:12:00,SLR-STR01,Partly Cloudy,29.99,72.5,38.19,262.6,17.775,7.016,124.71,157.56,79.15,0.836,32.85,14.7729,14.34,83.4,No,Degraded Output (Soiling),Normal,Yes,-55.1,ONLINE,Online,45.45,8.2,0.7915079969535415,20.849200304645848,17,10,7
6794,2026-07-10 17:13:00,SLR-STR01,Partly Cloudy,29.74,75.5,38.25,272.2,17.868,7.351,131.34,163.32,80.42,0.849,31.98,14.7751,14.86,83.1,No,Degraded Output (Soiling),Normal,Yes,-59.4,ONLINE,Online,45.467,8.510000000000002,0.8041880969875093,19.581190301249084,17,10,7
6795,2026-07-10 17:14:00,SLR-STR01,Partly Cloudy,30.21,77.9,38.15,254.3,17.895,6.882,123.16,152.58,80.72,0.852,29.42,14.7772,15.12,82.8,No,Degraded Output (Soiling),Normal,Yes,-48.1,ONLINE,Online,45.483,7.939999999999998,0.807183117053349,19.28168829466509,17,10,7
6796,2026-07-10 17:15:00,SLR-STR01,Partly Cloudy,30.47,78.1,38.38,253.2,17.674,6.952,122.87,151.92,80.88,0.854,29.05,14.7792,14.47,82.8,No,Degraded Output (Soiling),Normal,Yes,-58.5,ONLINE,Online,45.5,7.910000000000004,0.8087809373354398,19.121906266456033,17,10,7
6797,2026-07-10 17:16:00,SLR-STR01,Partly Cloudy,30.31,73.7,38.16,251.2,17.808,6.878,122.48,150.72,81.26,0.858,28.24,14.7813,14.08,82.8,No,Degraded Output (Soiling),Normal,Yes,-50.6,ONLINE,Online,45.517,7.849999999999998,0.8126326963906582,18.73673036093418,17,10,7
6798,2026-07-10 17:17:00,SLR-STR01,Partly Cloudy,29.63,79.8,37.14,240.4,17.76,6.553,116.38,144.24,80.68,0.848,27.86,14.7833,15.28,83.7,No,Degraded Output (Soiling),Normal,Yes,-59.0,ONLINE,Online,45.533,7.510000000000002,0.8068496949528563,19.315030504714365,17,10,7
6799,2026-07-10 17:18:00,SLR-STR01,Partly Cloudy,30.28,74.0,38.11,250.4,17.827,6.742,120.2,150.24,80.0,0.844,30.04,14.7852,14.92,83.2,No,Degraded Output (Soiling),Normal,Yes,-52.3,ONLINE,Online,45.55,7.829999999999998,0.8000532481363152,19.994675186368475,17,10,7
6800,2026-07-10 17:19:00,SLR-STR01,Partly Cloudy,30.01,74.1,37.67,245.0,17.717,6.661,118.01,147.0,80.28,0.846,28.99,14.7872,15.1,83.8,No,Degraded Output (Soiling),Normal,Yes,-52.2,ONLINE,Online,45.567,7.66,0.8027891156462585,19.72108843537415,17,10,7
6801,2026-07-10 17:20:00,SLR-STR01,Partly Cloudy,29.94,74.5,37.01,226.5,17.76,6.137,108.99,135.9,80.2,0.842,26.91,14.7891,14.34,84.6,No,Degraded Output (Soiling),Normal,Yes,-56.3,ONLINE,Online,45.583,7.069999999999997,0.8019867549668873,19.801324503311257,17,10,7
6802,2026-07-10 17:21:00,SLR-STR01,Partly Cloudy,29.79,78.3,36.82,224.9,17.676,6.141,108.54,134.94,80.44,0.844,26.4,14.7909,14.94,84.7,No,Degraded Output (Soiling),Normal,Yes,-62.5,ONLINE,Online,45.6,7.030000000000001,0.804357492218764,19.56425077812361,17,10,7
6803,2026-07-10 17:22:00,SLR-STR01,Partly Cloudy,29.93,76.3,37.16,231.3,17.823,6.433,114.65,138.78,82.61,0.868,24.13,14.7928,14.41,85.0,No,Degraded Output (Soiling),Normal,Yes,-56.5,ONLINE,Online,45.617,7.229999999999997,0.8261276841043378,17.38723158956622,17,10,7
6804,2026-07-10 17:23:00,SLR-STR01,Partly Cloudy,30.27,77.3,37.16,220.4,17.911,6.056,108.48,132.24,82.03,0.862,23.76,14.7947,15.13,84.7,No,Degraded Output (Soiling),Normal,Yes,-55.9,ONLINE,Online,45.633,6.889999999999997,0.8203266787658802,17.96733212341198,17,10,7
6805,2026-07-10 17:24:00,SLR-STR01,Partly Cloudy,30.05,71.3,37.28,231.3,17.792,6.276,111.66,138.78,80.46,0.846,27.12,14.7965,14.64,84.9,No,Degraded Output (Soiling),Normal,Yes,-60.0,ONLINE,Online,45.65,7.23,0.8045827929096411,19.541720709035886,17,10,7
6806,2026-07-10 17:25:00,SLR-STR01,Partly Cloudy,29.81,75.5,37.29,239.5,17.731,6.63,117.56,143.7,81.81,0.86,26.14,14.7984,14.51,85.2,No,Degraded Output (Soiling),Normal,Yes,-58.8,ONLINE,Online,45.667,7.48,0.8180932498260265,18.190675017397357,17,10,7
6807,2026-07-10 17:26:00,SLR-STR01,Partly Cloudy,29.74,75.4,37.5,248.4,17.831,6.774,120.78,149.04,81.04,0.853,28.26,14.8004,14.4,85.1,No,Degraded Output (Soiling),Normal,Yes,-56.5,ONLINE,Online,45.683,7.760000000000002,0.8103864734299517,18.96135265700483,17,10,7
6808,2026-07-10 17:27:00,SLR-STR01,Partly Cloudy,29.79,77.0,37.68,252.3,17.8,6.759,120.31,151.38,79.47,0.837,31.07,14.8024,15.02,83.8,No,Degraded Output (Soiling),Normal,Yes,-54.7,ONLINE,Online,45.7,7.890000000000001,0.7947549213898798,20.524507861012022,17,10,7
6809,2026-07-10 17:28:00,SLR-STR01,Partly Cloudy,30.03,74.8,37.66,244.0,17.782,6.67,118.61,146.4,81.01,0.853,27.79,14.8044,14.48,84.5,No,Degraded Output (Soiling),Normal,Yes,-63.0,ONLINE,Online,45.717,7.6299999999999955,0.8101775956284153,18.982240437158467,17,10,7
6810,2026-07-10 17:29:00,SLR-STR01,Partly Cloudy,30.34,78.0,38.0,245.0,17.495,6.681,116.87,147.0,79.51,0.839,30.13,14.8063,14.43,85.0,No,Degraded Output (Soiling),Normal,Yes,-60.4,ONLINE,Online,45.733,7.66,0.7950340136054422,20.496598639455783,17,10,7
6811,2026-07-10 17:30:00,SLR-STR01,Partly Cloudy,29.61,74.4,37.09,239.3,17.787,6.59,117.22,143.58,81.64,0.858,26.36,14.8083,14.66,84.7,No,Degraded Output (Soiling),Normal,Yes,-51.5,ONLINE,Online,45.75,7.480000000000004,0.8164089706087198,18.35910293912801,17,10,7
6812,2026-07-10 17:31:00,SLR-STR01,Partly Cloudy,29.86,73.1,36.18,202.1,17.879,5.516,98.62,121.26,81.33,0.851,22.64,14.8101,14.67,84.8,No,Degraded Output (Soiling),Normal,Yes,-54.3,ONLINE,Online,45.767,6.32,0.8132937489691572,18.670625103084284,17,10,7
6813,2026-07-10 17:32:00,SLR-STR01,Partly Cloudy,29.76,72.6,36.01,200.1,17.768,5.406,96.05,120.06,80.0,0.837,24.01,14.8117,14.48,85.0,No,Degraded Output (Soiling),Normal,Yes,-64.3,ONLINE,Online,45.783,6.2499999999999964,0.8000166583374979,19.99833416625021,17,10,7
6814,2026-07-10 17:33:00,SLR-STR01,Partly Cloudy,29.66,78.2,36.17,208.2,17.925,5.727,102.65,124.92,82.17,0.86,22.27,14.8134,15.23,84.8,No,Degraded Output (Soiling),Normal,Yes,-61.7,ONLINE,Online,45.8,6.510000000000002,0.8217259045789306,17.82740954210695,17,10,7
6815,2026-07-10 17:34:00,SLR-STR01,Partly Cloudy,29.94,77.3,36.71,216.8,17.628,5.94,104.72,130.08,80.5,0.845,25.36,14.8151,15.1,84.9,No,Degraded Output (Soiling),Normal,Yes,-57.3,ONLINE,Online,45.817,6.77,0.8050430504305042,19.495694956949567,17,10,7
6816,2026-07-10 17:35:00,SLR-STR01,Partly Cloudy,29.97,74.3,36.21,199.7,17.794,5.472,97.37,119.82,81.27,0.851,22.45,14.8168,15.08,85.0,No,Degraded Output (Soiling),Normal,Yes,-58.7,ONLINE,Online,45.833,6.240000000000002,0.812635620096812,18.736437990318812,17,10,7
6817,2026-07-10 17:36:00,SLR-STR01,Partly Cloudy,29.47,78.0,35.61,196.4,17.923,5.349,95.87,117.84,81.35,0.85,21.97,14.8184,14.18,85.3,No,Degraded Output (Soiling),Normal,Yes,-60.6,ONLINE,Online,45.85,6.140000000000001,0.813560760353021,18.643923964697894,17,10,7
6818,2026-07-10 17:37:00,SLR-STR01,Partly Cloudy,29.56,75.6,35.42,187.5,17.874,5.091,91.0,112.5,80.89,0.844,21.5,14.82,14.25,85.4,No,Degraded Output (Soiling),Normal,Yes,-51.9,ONLINE,Online,45.867,5.860000000000003,0.8088888888888889,19.11111111111111,17,10,7
6819,2026-07-10 17:38:00,SLR-STR01,Partly Cloudy,30.1,75.7,35.64,177.2,17.986,4.8,86.33,106.32,81.2,0.848,19.99,14.8214,14.31,85.5,No,Degraded Output (Soiling),Normal,Yes,-52.7,ONLINE,Online,45.883,5.539999999999999,0.8119826937547028,18.80173062452972,17,10,7
6820,2026-07-10 17:39:00,SLR-STR01,Partly Cloudy,29.88,73.1,35.36,175.4,18.003,4.697,84.56,105.24,80.35,0.838,20.68,14.8229,14.75,85.4,No,Degraded Output (Soiling),Normal,Yes,-52.0,ONLINE,Online,45.9,5.48,0.8034967692892437,19.650323071075636,17,10,7
6821,2026-07-10 17:40:00,SLR-STR01,Partly Cloudy,29.92,74.9,35.6,181.9,17.876,5.063,90.51,109.14,82.93,0.866,18.63,14.8243,14.77,85.2,No,Degraded Output (Soiling),Normal,Yes,-52.7,ONLINE,Online,45.917,5.68,0.8293018141836174,17.069818581638263,17,10,7
6822,2026-07-10 17:41:00,SLR-STR01,Partly Cloudy,29.66,76.2,35.35,182.1,18.138,4.884,88.58,109.26,81.07,0.846,20.68,14.8258,15.11,85.2,No,Degraded Output (Soiling),Normal,Yes,-60.8,ONLINE,Online,45.933,5.690000000000001,0.81072670693758,18.92732930624199,17,10,7
6823,2026-07-10 17:42:00,SLR-STR01,Partly Cloudy,29.68,76.4,35.17,175.8,17.788,4.783,85.08,105.48,80.66,0.841,20.4,14.8273,14.75,85.0,No,Degraded Output (Soiling),Normal,Yes,-54.8,ONLINE,Online,45.95,5.490000000000002,0.8065984072810011,19.340159271899886,17,10,7
6824,2026-07-10 17:43:00,SLR-STR01,Partly Cloudy,29.88,74.9,34.68,153.7,17.957,4.136,74.28,92.22,80.54,0.838,17.94,14.8286,15.46,84.9,No,Degraded Output (Soiling),Normal,Yes,-61.4,ONLINE,Online,45.967,4.800000000000001,0.8054651919323358,19.45348080676643,17,10,7
6825,2026-07-10 17:44:00,SLR-STR01,Partly Cloudy,29.63,78.0,35.09,174.5,17.8,4.815,85.7,104.7,81.85,0.853,19.0,14.8299,14.77,85.0,No,Degraded Output (Soiling),Normal,Yes,-63.0,ONLINE,Online,45.983,5.460000000000004,0.8185291308500477,18.147086914995224,17,10,7
6826,2026-07-10 17:45:00,SLR-STR01,Partly Cloudy,29.47,78.9,34.58,163.5,17.907,4.308,77.15,98.1,78.64,0.818,20.95,14.8313,15.27,84.7,No,Degraded Output (Soiling),Normal,Yes,-62.2,ONLINE,Online,46.0,5.109999999999999,0.7864424057084609,21.355759429153924,17,10,7
6827,2026-07-10 17:46:00,SLR-STR01,Partly Cloudy,29.74,74.5,34.98,167.8,18.009,4.652,83.79,100.68,83.22,0.867,16.89,14.8326,14.62,85.1,No,Degraded Output (Soiling),Normal,Yes,-61.6,ONLINE,Online,46.017,5.239999999999998,0.8322407628128725,16.77592371871275,17,10,7
6828,2026-07-10 17:47:00,SLR-STR01,Partly Cloudy,29.95,76.9,35.03,162.3,17.879,4.549,81.34,97.38,83.53,0.87,16.04,14.834,14.44,85.1,No,Degraded Output (Soiling),Normal,Yes,-60.6,ONLINE,Online,46.033,5.080000000000002,0.8352844526596838,16.471554734031628,17,10,7
6829,2026-07-10 17:48:00,SLR-STR01,Partly Cloudy,29.47,73.2,34.79,170.3,17.826,4.637,82.67,102.18,80.9,0.842,19.51,14.8354,14.88,85.0,No,Degraded Output (Soiling),Normal,Yes,-54.9,ONLINE,Online,46.05,5.32,0.8090624388334312,19.09375611665688,17,10,7
6830,2026-07-10 17:49:00,SLR-STR01,Partly Cloudy,29.97,77.0,35.41,174.1,17.981,4.769,85.74,104.46,82.08,0.857,18.72,14.8368,14.97,84.9,No,Degraded Output (Soiling),Normal,Yes,-64.0,ONLINE,Online,46.067,5.439999999999998,0.8207926479035037,17.920735209649628,17,10,7
6831,2026-07-10 17:50:00,SLR-STR01,Overcast / Low Irradiance,29.88,74.3,34.49,147.7,17.844,4.046,72.2,88.62,81.47,0.847,16.42,14.8381,14.88,85.0,No,Degraded Output (Soiling),Normal,Yes,-64.1,ONLINE,Online,46.083,4.610000000000003,0.8147145113969758,18.528548860302415,17,10,7
6832,2026-07-10 17:51:00,SLR-STR01,Overcast / Low Irradiance,29.48,75.9,33.94,142.8,18.065,3.939,71.16,85.68,83.05,0.861,14.52,14.8393,15.01,84.9,No,Degraded Output (Soiling),Normal,Yes,-58.3,ONLINE,Online,46.1,4.459999999999997,0.830532212885154,16.94677871148459,17,10,7
6833,2026-07-10 17:52:00,SLR-STR01,Overcast / Low Irradiance,29.69,76.6,34.06,140.0,17.907,3.848,68.91,84.0,82.04,0.851,15.09,14.8404,15.06,84.9,No,Degraded Output (Soiling),Normal,Yes,-65.3,ONLINE,Online,46.117,4.370000000000001,0.8203571428571428,17.96428571428571,17,10,7
6834,2026-07-10 17:53:00,SLR-STR01,Overcast / Low Irradiance,29.67,75.8,33.53,123.5,18.152,3.388,61.49,74.1,82.99,0.859,12.61,14.8415,14.91,85.0,No,Degraded Output (Soiling),Normal,Yes,-61.1,ONLINE,Online,46.133,3.8599999999999994,0.8298245614035089,17.017543859649123,17,10,7
6835,2026-07-10 17:54:00,SLR-STR01,Overcast / Low Irradiance,29.82,78.3,33.45,116.1,17.981,3.188,57.33,69.66,82.3,0.852,12.33,14.8425,14.76,85.1,No,Degraded Output (Soiling),Normal,Yes,-60.1,ONLINE,Online,46.15,3.6300000000000026,0.8229974160206719,17.700258397932817,17,10,7
6836,2026-07-10 17:55:00,SLR-STR01,Overcast / Low Irradiance,29.82,74.8,33.66,122.9,17.82,3.421,60.97,73.74,82.68,0.857,12.77,14.8435,15.22,85.1,No,Degraded Output (Soiling),Normal,Yes,-62.9,ONLINE,Online,46.167,3.8399999999999963,0.8268239761323569,17.317602386764307,17,10,7
6837,2026-07-10 17:56:00,SLR-STR01,Overcast / Low Irradiance,29.33,75.4,32.92,115.0,18.058,3.127,56.46,69.0,81.83,0.845,12.54,14.8445,14.72,85.0,No,Degraded Output (Soiling),Normal,Yes,-59.2,ONLINE,Online,46.183,3.5900000000000034,0.8182608695652174,18.173913043478258,17,10,7
6838,2026-07-10 17:57:00,SLR-STR01,Overcast / Low Irradiance,29.31,77.0,33.21,125.0,17.972,3.449,61.99,75.0,82.66,0.855,13.01,14.8455,14.84,85.1,No,Degraded Output (Soiling),Normal,Yes,-58.4,ONLINE,Online,46.2,3.900000000000002,0.8265333333333333,17.346666666666664,17,10,7
6839,2026-07-10 17:58:00,SLR-STR01,Overcast / Low Irradiance,29.89,76.3,33.97,130.7,18.149,3.591,65.18,78.42,83.12,0.862,13.24,14.8465,14.82,85.2,No,Degraded Output (Soiling),Normal,Yes,-58.9,ONLINE,Online,46.217,4.079999999999998,0.8311655190002551,16.883448099974498,17,10,7
6840,2026-07-10 17:59:00,SLR-STR01,Overcast / Low Irradiance,29.65,76.9,33.54,124.6,17.885,3.457,61.82,74.76,82.69,0.856,12.94,14.8476,14.39,85.3,No,Degraded Output (Soiling),Normal,Yes,-62.4,ONLINE,Online,46.233,3.8900000000000006,0.8269127875869449,17.30872124130551,17,10,7
6841,2026-07-10 18:00:00,SLR-STR01,Overcast / Low Irradiance,29.72,76.0,33.28,114.2,18.01,3.198,57.6,68.52,84.06,0.869,10.92,14.8486,14.9,85.2,No,Degraded Output (Soiling),Normal,Yes,-60.9,ONLINE,Online,46.25,3.5600000000000023,0.8406304728546411,15.936952714535904,18,10,7
6842,2026-07-10 18:01:00,SLR-STR01,Overcast / Low Irradiance,29.69,74.9,33.28,115.1,17.815,3.219,57.34,69.06,83.04,0.859,11.72,14.8495,14.62,85.4,No,Degraded Output (Soiling),Normal,Yes,-51.5,ONLINE,Online,46.267,3.59,0.8302924992759919,16.97075007240081,18,10,7
6843,2026-07-10 18:02:00,SLR-STR01,Overcast / Low Irradiance,29.97,77.8,33.46,111.6,18.125,2.965,53.74,66.96,80.26,0.831,13.22,14.8505,14.8,85.2,No,Degraded Output (Soiling),Normal,Yes,-55.7,ONLINE,Online,46.283,3.490000000000002,0.8025686977299882,19.7431302270012,18,10,7
6844,2026-07-10 18:03:00,SLR-STR01,Overcast / Low Irradiance,29.29,76.7,32.54,104.1,18.075,2.791,50.45,62.46,80.77,0.833,12.01,14.8513,14.8,85.1,No,Degraded Output (Soiling),Normal,Yes,-67.3,ONLINE,Online,46.3,3.25,0.8077169388408582,19.228306115914183,18,10,7
6845,2026-07-10 18:04:00,SLR-STR01,Overcast / Low Irradiance,29.85,78.3,33.01,101.4,18.007,2.874,51.76,60.84,85.08,0.879,9.08,14.8522,14.98,85.1,No,Degraded Output (Soiling),Normal,Yes,-54.4,ONLINE,Online,46.317,3.1599999999999966,0.8507560815253122,14.92439184746877,18,10,7
6846,2026-07-10 18:05:00,SLR-STR01,Overcast / Low Irradiance,29.36,79.1,32.44,98.6,18.101,2.706,48.98,59.16,82.8,0.853,10.18,14.853,15.33,85.1,No,Degraded Output (Soiling),Normal,Yes,-56.6,ONLINE,Online,46.333,3.0799999999999983,0.8279242731575389,17.207572684246113,18,10,7
6847,2026-07-10 18:06:00,SLR-STR01,Overcast / Low Irradiance,29.74,75.9,32.75,96.5,18.005,2.655,47.8,57.9,82.56,0.852,10.1,14.8538,15.19,84.9,No,Degraded Output (Soiling),Normal,Yes,-56.4,ONLINE,Online,46.35,3.0100000000000016,0.8255613126079447,17.443868739205527,18,10,7
6848,2026-07-10 18:07:00,SLR-STR01,Overcast / Low Irradiance,29.88,75.2,32.94,98.0,17.939,2.687,48.21,58.8,81.99,0.847,10.59,14.8546,15.0,85.0,No,Degraded Output (Soiling),Normal,Yes,-60.7,ONLINE,Online,46.367,3.0599999999999987,0.8198979591836735,18.01020408163265,18,10,7
6849,2026-07-10 18:08:00,SLR-STR01,Overcast / Low Irradiance,29.2,75.8,32.32,100.0,17.975,2.707,48.65,60.0,81.09,0.835,11.35,14.8554,15.29,84.9,No,Degraded Output (Soiling),Normal,Yes,-57.1,ONLINE,Online,46.383,3.120000000000001,0.8108333333333333,18.916666666666664,18,10,7
6850,2026-07-10 18:09:00,SLR-STR01,Overcast / Low Irradiance,29.63,75.4,32.84,102.7,18.116,2.719,49.25,61.62,79.93,0.825,12.37,14.8563,14.51,85.1,No,Degraded Output (Soiling),Normal,Yes,-55.1,ONLINE,Online,46.4,3.2100000000000044,0.7992534891269069,20.074651087309313,18,10,7
6851,2026-07-10 18:10:00,SLR-STR01,Overcast / Low Irradiance,29.45,72.9,32.76,105.8,18.17,2.912,52.91,63.48,83.35,0.86,10.57,14.8571,15.17,85.1,No,Degraded Output (Soiling),Normal,Yes,-58.9,ONLINE,Online,46.417,3.3099999999999987,0.8334908632640201,16.650913673597987,18,10,7
6852,2026-07-10 18:11:00,SLR-STR01,Overcast / Low Irradiance,29.44,79.9,32.83,108.5,18.038,2.866,51.71,65.1,79.43,0.82,13.39,14.858,15.4,84.7,No,Degraded Output (Soiling),Normal,Yes,-59.8,ONLINE,Online,46.433,3.389999999999997,0.7943164362519202,20.56835637480799,18,10,7
6853,2026-07-10 18:12:00,SLR-STR01,Overcast / Low Irradiance,29.51,77.5,32.88,107.8,18.042,2.877,51.91,64.68,80.25,0.829,12.77,14.8588,14.63,84.9,No,Degraded Output (Soiling),Normal,Yes,-58.2,ONLINE,Online,46.45,3.370000000000001,0.8025664811379096,19.743351886209027,18,10,7
6854,2026-07-10 18:13:00,SLR-STR01,Overcast / Low Irradiance,29.23,81.3,32.29,97.9,18.002,2.649,47.69,58.74,81.19,0.836,11.05,14.8597,15.16,84.9,No,Degraded Output (Soiling),Normal,Yes,-53.3,ONLINE,Online,46.467,3.0599999999999987,0.8118828736806264,18.811712631937354,18,10,7
6855,2026-07-10 18:14:00,SLR-STR01,Overcast / Low Irradiance,29.24,75.7,32.14,92.7,18.036,2.579,46.52,55.62,83.64,0.861,9.1,14.8605,14.68,85.0,No,Degraded Output (Soiling),Normal,Yes,-51.7,ONLINE,Online,46.483,2.900000000000002,0.8363897878460986,16.36102121539015,18,10,7
6856,2026-07-10 18:15:00,SLR-STR01,Overcast / Low Irradiance,29.63,78.0,32.62,95.5,17.965,2.55,45.81,57.3,79.95,0.825,11.49,14.8612,14.83,85.0,No,Degraded Output (Soiling),Normal,Yes,-62.4,ONLINE,Online,46.5,2.9899999999999984,0.799476439790576,20.052356020942412,18,10,7
6857,2026-07-10 18:16:00,SLR-STR01,Overcast / Low Irradiance,29.67,77.4,32.72,97.8,18.191,2.621,47.67,58.68,81.24,0.838,11.01,14.862,14.97,84.9,No,Degraded Output (Soiling),Normal,Yes,-51.2,ONLINE,Online,46.517,3.049999999999997,0.8123721881390593,18.762781186094067,18,10,7
6858,2026-07-10 18:17:00,SLR-STR01,Overcast / Low Irradiance,29.31,76.8,32.04,87.3,18.105,2.396,43.38,52.38,82.81,0.852,9.0,14.8628,14.97,85.0,No,Degraded Output (Soiling),Normal,Yes,-64.5,ONLINE,Online,46.533,2.7300000000000004,0.8281786941580757,17.18213058419244,18,10,7
6859,2026-07-10 18:18:00,SLR-STR01,Overcast / Low Irradiance,29.08,78.8,31.8,87.1,18.194,2.273,41.36,52.26,79.15,0.814,10.9,14.8635,14.91,85.0,No,Degraded Output (Soiling),Normal,Yes,-55.8,ONLINE,Online,46.55,2.7200000000000024,0.7914274779946422,20.857252200535783,18,10,7
6860,2026-07-10 18:19:00,SLR-STR01,Overcast / Low Irradiance,30.0,76.9,32.57,82.1,18.059,2.229,40.25,49.26,81.7,0.843,9.01,14.8641,14.52,85.2,No,Degraded Output (Soiling),Normal,Yes,-61.9,ONLINE,Online,46.567,2.5700000000000003,0.817092976045473,18.2907023954527,18,10,7
6861,2026-07-10 18:20:00,SLR-STR01,Overcast / Low Irradiance,29.69,76.8,32.24,81.4,17.912,2.102,37.65,48.84,77.09,0.794,11.19,14.8648,14.81,85.2,No,Degraded Output (Soiling),Normal,Yes,-53.4,ONLINE,Online,46.583,2.5500000000000007,0.7708845208845208,22.91154791154791,18,10,7
6862,2026-07-10 18:21:00,SLR-STR01,Overcast / Low Irradiance,29.5,77.3,31.71,70.7,18.026,2.108,37.99,42.42,89.56,0.92,4.43,14.8654,15.19,85.1,No,Degraded Output (Soiling),Normal,Yes,-56.9,ONLINE,Online,46.6,2.210000000000001,0.8955681282413955,10.443187175860443,18,10,7
6863,2026-07-10 18:22:00,SLR-STR01,Overcast / Low Irradiance,29.15,72.7,31.2,65.7,17.991,1.784,32.09,39.42,81.4,0.835,7.33,14.866,14.97,85.0,No,Degraded Output (Soiling),Normal,Yes,-53.8,ONLINE,Online,46.617,2.0500000000000007,0.8140537798072045,18.59462201927955,18,10,7
6864,2026-07-10 18:23:00,SLR-STR01,Overcast / Low Irradiance,29.25,75.7,31.19,62.1,18.16,1.687,30.64,37.26,82.22,0.843,6.62,14.8665,15.06,85.3,No,Degraded Output (Soiling),Normal,Yes,-53.2,ONLINE,Online,46.633,1.9400000000000013,0.8223295759527645,17.767042404723565,18,10,7
6865,2026-07-10 18:24:00,SLR-STR01,Overcast / Low Irradiance,29.44,75.7,31.44,64.0,18.149,1.735,31.49,38.4,82.0,0.842,6.91,14.8671,14.4,84.9,No,Degraded Output (Soiling),Normal,Yes,-53.4,ONLINE,Online,46.65,2.0,0.8200520833333333,17.994791666666668,18,10,7
6866,2026-07-10 18:25:00,SLR-STR01,Overcast / Low Irradiance,29.13,80.3,30.87,55.7,18.011,1.548,27.88,33.42,83.44,0.854,5.54,14.8675,14.76,85.0,No,Degraded Output (Soiling),Normal,Yes,-59.4,ONLINE,Online,46.667,1.740000000000002,0.8342309994015559,16.576900059844405,18,10,7
