record_id,timestamp,site_id,environmental_condition,ambient_temperature_c,humidity_percent,panel_temperature_c,irradiance_w_m2,panel_voltage_v,panel_current_a,actual_power_w,expected_power_w,efficiency_percent,performance_ratio,power_loss_w,energy_kwh,soiling_index_percent,health_score,fault_detected,fault_type,alert_level,maintenance_required,wifi_rssi_dbm,device_status,comm_status,system_uptime_hr
7401,2026-07-11 03:20:00,SLR-STR01,Night,24.66,90.8,24.75,3.0,21.96,0.0,0.0,1.8,0.0,0.0,1.8,14.8741,1.94,92.8,No,Degraded Output (Soiling),Normal,No,-50.8,ONLINE,Online,55.583
7402,2026-07-11 03:21:00,SLR-STR01,Night,24.65,88.4,24.72,2.2,22.03,0.0,0.0,1.32,0.0,0.0,1.32,14.8741,1.54,92.7,No,Degraded Output (Soiling),Normal,No,-56.8,ONLINE,Online,55.6
7403,2026-07-11 03:22:00,SLR-STR01,Night,24.33,89.1,24.42,2.8,22.076,0.0,0.0,1.68,0.0,0.0,1.68,14.8741,1.87,92.8,No,Degraded Output (Soiling),Normal,No,-55.7,ONLINE,Online,55.617
7404,2026-07-11 03:23:00,SLR-STR01,Night,24.22,90.5,24.22,0.0,22.094,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,1.96,92.7,No,Degraded Output (Soiling),Normal,No,-60.6,ONLINE,Online,55.633
7405,2026-07-11 03:24:00,SLR-STR01,Night,24.44,89.9,24.49,1.7,22.059,0.0,0.0,1.02,0.0,0.0,1.02,14.8741,1.49,92.6,No,Degraded Output (Soiling),Normal,No,-60.6,ONLINE,Online,55.65
7406,2026-07-11 03:25:00,SLR-STR01,Night,24.5,90.2,24.5,0.0,22.147,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,1.48,92.7,No,Degraded Output (Soiling),Normal,No,-51.4,ONLINE,Online,55.667
7407,2026-07-11 03:26:00,SLR-STR01,Night,24.31,88.2,24.36,1.6,21.997,0.0,0.0,0.96,0.0,0.0,0.96,14.8741,1.68,92.7,No,Degraded Output (Soiling),Normal,No,-46.9,ONLINE,Online,55.683
7408,2026-07-11 03:27:00,SLR-STR01,Night,24.54,91.4,24.55,0.4,21.97,0.0,0.0,0.24,0.0,0.0,0.24,14.8741,1.78,92.7,No,Degraded Output (Soiling),Normal,No,-56.2,ONLINE,Online,55.7
7409,2026-07-11 03:28:00,SLR-STR01,Night,24.66,87.9,24.68,0.4,21.971,0.0,0.0,0.24,0.0,0.0,0.24,14.8741,2.29,92.5,No,Degraded Output (Soiling),Normal,No,-53.5,ONLINE,Online,55.717
7410,2026-07-11 03:29:00,SLR-STR01,Night,24.64,91.6,24.71,2.0,21.94,0.0,0.0,1.2,0.0,0.0,1.2,14.8741,1.85,92.7,No,Degraded Output (Soiling),Normal,No,-55.1,ONLINE,Online,55.733
7411,2026-07-11 03:30:00,SLR-STR01,Night,24.25,89.0,24.28,0.9,22.046,0.0,0.0,0.54,0.0,0.0,0.54,14.8741,1.68,93.0,No,Degraded Output (Soiling),Normal,No,-52.4,ONLINE,Online,55.75
7412,2026-07-11 03:31:00,SLR-STR01,Night,23.98,87.7,23.98,0.0,22.108,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,2.15,92.8,No,Degraded Output (Soiling),Normal,No,-49.3,ONLINE,Online,55.767
7413,2026-07-11 03:32:00,SLR-STR01,Night,24.51,89.8,24.6,3.0,22.009,0.0,0.0,1.8,0.0,0.0,1.8,14.8741,1.59,93.0,No,Degraded Output (Soiling),Normal,No,-58.5,ONLINE,Online,55.783
7414,2026-07-11 03:33:00,SLR-STR01,Night,24.35,87.9,24.37,0.6,22.012,0.0,0.0,0.36,0.0,0.0,0.36,14.8741,1.46,93.0,No,Degraded Output (Soiling),Normal,No,-59.5,ONLINE,Online,55.8
7415,2026-07-11 03:34:00,SLR-STR01,Night,24.62,88.9,24.67,1.8,22.106,0.0,0.0,1.08,0.0,0.0,1.08,14.8741,1.76,93.0,No,Degraded Output (Soiling),Normal,No,-57.4,ONLINE,Online,55.817
7416,2026-07-11 03:35:00,SLR-STR01,Night,24.91,89.7,24.91,0.0,22.002,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,1.43,93.1,No,Degraded Output (Soiling),Normal,No,-51.8,ONLINE,Online,55.833
7417,2026-07-11 03:36:00,SLR-STR01,Night,24.91,91.5,24.91,0.0,22.011,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,1.06,93.0,No,Degraded Output (Soiling),Normal,No,-50.4,ONLINE,Online,55.85
7418,2026-07-11 03:37:00,SLR-STR01,Night,24.58,91.5,24.58,0.0,22.029,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,1.88,93.0,No,Degraded Output (Soiling),Normal,No,-53.4,ONLINE,Online,55.867
7419,2026-07-11 03:38:00,SLR-STR01,Night,24.78,90.9,24.8,0.5,22.02,0.0,0.0,0.3,0.0,0.0,0.3,14.8741,1.45,92.8,No,Degraded Output (Soiling),Normal,No,-49.8,ONLINE,Online,55.883
7420,2026-07-11 03:39:00,SLR-STR01,Night,24.92,89.4,24.92,0.3,21.978,0.0,0.0,0.18,0.0,0.0,0.18,14.8741,1.5,93.1,No,Degraded Output (Soiling),Normal,No,-56.0,ONLINE,Online,55.9
7421,2026-07-11 03:40:00,SLR-STR01,Night,24.53,87.0,24.6,2.2,22.035,0.0,0.0,1.32,0.0,0.0,1.32,14.8741,1.82,92.9,No,Degraded Output (Soiling),Normal,No,-62.5,ONLINE,Online,55.917
7422,2026-07-11 03:41:00,SLR-STR01,Night,24.59,89.5,24.59,0.0,21.954,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,2.16,92.4,No,Degraded Output (Soiling),Normal,No,-54.7,ONLINE,Online,55.933
7423,2026-07-11 03:42:00,SLR-STR01,Night,24.73,89.3,24.83,3.0,22.076,0.0,0.0,1.8,0.0,0.0,1.8,14.8741,1.83,92.4,No,Degraded Output (Soiling),Normal,No,-55.7,ONLINE,Online,55.95
7424,2026-07-11 03:43:00,SLR-STR01,Night,24.52,89.6,24.62,3.0,22.081,0.0,0.0,1.8,0.0,0.0,1.8,14.8741,1.71,92.4,No,Degraded Output (Soiling),Normal,No,-54.3,ONLINE,Online,55.967
7425,2026-07-11 03:44:00,SLR-STR01,Night,24.41,88.9,24.41,0.0,22.042,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,1.38,92.6,No,Degraded Output (Soiling),Normal,No,-47.0,ONLINE,Online,55.983
7426,2026-07-11 03:45:00,SLR-STR01,Night,24.36,88.9,24.36,0.0,22.096,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,1.66,92.6,No,Degraded Output (Soiling),Normal,No,-56.1,ONLINE,Online,56.0
7427,2026-07-11 03:46:00,SLR-STR01,Night,24.54,91.5,24.54,0.0,21.993,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,1.83,92.6,No,Degraded Output (Soiling),Normal,No,-57.4,ONLINE,Online,56.017
7428,2026-07-11 03:47:00,SLR-STR01,Night,24.39,87.3,24.41,0.5,22.095,0.0,0.0,0.3,0.0,0.0,0.3,14.8741,2.12,92.3,No,Degraded Output (Soiling),Normal,No,-54.9,ONLINE,Online,56.033
7429,2026-07-11 03:48:00,SLR-STR01,Night,24.74,89.9,24.79,1.6,21.991,0.0,0.0,0.96,0.0,0.0,0.96,14.8741,2.13,92.6,No,Degraded Output (Soiling),Normal,No,-49.9,ONLINE,Online,56.05
7430,2026-07-11 03:49:00,SLR-STR01,Night,24.47,92.3,24.5,1.2,22.091,0.0,0.0,0.72,0.0,0.0,0.72,14.8741,2.1,92.5,No,Degraded Output (Soiling),Normal,No,-51.9,ONLINE,Online,56.067
7431,2026-07-11 03:50:00,SLR-STR01,Night,24.9,88.3,24.9,0.0,21.974,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,1.75,92.5,No,Degraded Output (Soiling),Normal,No,-58.8,ONLINE,Online,56.083
7432,2026-07-11 03:51:00,SLR-STR01,Night,24.84,87.9,24.94,3.0,22.014,0.0,0.0,1.8,0.0,0.0,1.8,14.8741,1.59,92.6,No,Degraded Output (Soiling),Normal,No,-44.7,ONLINE,Online,56.1
7433,2026-07-11 03:52:00,SLR-STR01,Night,24.26,89.4,24.26,0.0,22.046,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,1.57,92.8,No,Degraded Output (Soiling),Normal,No,-56.0,ONLINE,Online,56.117
7434,2026-07-11 03:53:00,SLR-STR01,Night,24.82,89.2,24.82,0.0,22.107,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,1.96,92.7,No,Degraded Output (Soiling),Normal,No,-54.1,ONLINE,Online,56.133
7435,2026-07-11 03:54:00,SLR-STR01,Night,24.47,90.3,24.47,0.0,22.059,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,1.49,92.6,No,Degraded Output (Soiling),Normal,No,-56.8,ONLINE,Online,56.15
7436,2026-07-11 03:55:00,SLR-STR01,Night,24.89,92.5,24.91,0.4,22.029,0.0,0.0,0.24,0.0,0.0,0.24,14.8741,1.8,92.3,No,Degraded Output (Soiling),Normal,No,-58.9,ONLINE,Online,56.167
7437,2026-07-11 03:56:00,SLR-STR01,Night,24.69,89.6,24.73,1.1,22.066,0.0,0.0,0.66,0.0,0.0,0.66,14.8741,2.08,92.4,No,Degraded Output (Soiling),Normal,No,-50.3,ONLINE,Online,56.183
7438,2026-07-11 03:57:00,SLR-STR01,Night,24.56,90.9,24.56,0.1,21.999,0.0,0.0,0.06,0.0,0.0,0.06,14.8741,1.98,92.7,No,Degraded Output (Soiling),Normal,No,-57.5,ONLINE,Online,56.2
7439,2026-07-11 03:58:00,SLR-STR01,Night,24.74,88.7,24.78,1.4,22.064,0.0,0.0,0.84,0.0,0.0,0.84,14.8741,1.9,92.6,No,Degraded Output (Soiling),Normal,No,-52.8,ONLINE,Online,56.217
7440,2026-07-11 03:59:00,SLR-STR01,Night,24.45,88.8,24.45,0.0,21.985,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,1.57,92.8,No,Degraded Output (Soiling),Normal,No,-51.0,ONLINE,Online,56.233
7441,2026-07-11 04:00:00,SLR-STR01,Night,24.66,90.3,24.75,3.0,22.028,0.0,0.0,1.8,0.0,0.0,1.8,14.8741,2.01,92.7,No,Degraded Output (Soiling),Normal,No,-53.0,ONLINE,Online,56.25
7442,2026-07-11 04:01:00,SLR-STR01,Night,24.68,88.5,24.68,0.0,21.996,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,2.03,92.7,No,Degraded Output (Soiling),Normal,No,-47.9,ONLINE,Online,56.267
7443,2026-07-11 04:02:00,SLR-STR01,Night,24.55,92.1,24.55,0.0,22.045,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,2.11,92.7,No,Degraded Output (Soiling),Normal,No,-56.2,ONLINE,Online,56.283
7444,2026-07-11 04:03:00,SLR-STR01,Night,24.69,88.9,24.74,1.6,22.046,0.0,0.0,0.96,0.0,0.0,0.96,14.8741,1.83,92.8,No,Degraded Output (Soiling),Normal,No,-55.0,ONLINE,Online,56.3
7445,2026-07-11 04:04:00,SLR-STR01,Night,24.36,89.4,24.39,1.1,21.993,0.0,0.0,0.66,0.0,0.0,0.66,14.8741,1.8,92.7,No,Degraded Output (Soiling),Normal,No,-55.6,ONLINE,Online,56.317
7446,2026-07-11 04:05:00,SLR-STR01,Night,24.73,87.7,24.77,1.3,22.084,0.0,0.0,0.78,0.0,0.0,0.78,14.8741,1.58,92.7,No,Degraded Output (Soiling),Normal,No,-53.9,ONLINE,Online,56.333
7447,2026-07-11 04:06:00,SLR-STR01,Night,24.32,88.9,24.32,0.1,22.041,0.0,0.0,0.06,0.0,0.0,0.06,14.8741,1.51,92.6,No,Degraded Output (Soiling),Normal,No,-60.8,ONLINE,Online,56.35
7448,2026-07-11 04:07:00,SLR-STR01,Night,24.76,87.7,24.76,0.0,21.992,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,1.97,92.5,No,Degraded Output (Soiling),Normal,No,-58.9,ONLINE,Online,56.367
7449,2026-07-11 04:08:00,SLR-STR01,Night,24.73,88.7,24.75,0.9,22.115,0.0,0.0,0.54,0.0,0.0,0.54,14.8741,1.93,92.5,No,Degraded Output (Soiling),Normal,No,-54.4,ONLINE,Online,56.383
7450,2026-07-11 04:09:00,SLR-STR01,Night,24.79,86.2,24.79,0.0,21.981,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,1.87,92.8,No,Degraded Output (Soiling),Normal,No,-55.5,ONLINE,Online,56.4
7451,2026-07-11 04:10:00,SLR-STR01,Night,24.49,89.6,24.56,2.2,22.115,0.0,0.0,1.32,0.0,0.0,1.32,14.8741,1.69,92.6,No,Degraded Output (Soiling),Normal,No,-59.5,ONLINE,Online,56.417
7452,2026-07-11 04:11:00,SLR-STR01,Night,25.35,93.1,25.38,1.1,21.972,0.0,0.0,0.66,0.0,0.0,0.66,14.8741,2.4,92.6,No,Degraded Output (Soiling),Normal,No,-55.6,ONLINE,Online,56.433
7453,2026-07-11 04:12:00,SLR-STR01,Night,24.58,86.0,24.58,0.3,22.083,0.0,0.0,0.18,0.0,0.0,0.18,14.8741,1.57,92.8,No,Degraded Output (Soiling),Normal,No,-51.6,ONLINE,Online,56.45
7454,2026-07-11 04:13:00,SLR-STR01,Night,24.67,93.0,24.67,0.0,21.948,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,2.13,92.6,No,Degraded Output (Soiling),Normal,No,-52.7,ONLINE,Online,56.467
7455,2026-07-11 04:14:00,SLR-STR01,Night,24.46,89.4,24.55,2.9,22.013,0.0,0.0,1.74,0.0,0.0,1.74,14.8741,1.84,92.6,No,Degraded Output (Soiling),Normal,No,-56.6,ONLINE,Online,56.483
7456,2026-07-11 04:15:00,SLR-STR01,Night,24.98,91.3,24.98,0.0,22.044,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,2.0,92.6,No,Degraded Output (Soiling),Normal,No,-53.7,ONLINE,Online,56.5
7457,2026-07-11 04:16:00,SLR-STR01,Night,24.54,87.6,24.54,0.0,22.063,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,2.0,92.5,No,Degraded Output (Soiling),Normal,No,-50.9,ONLINE,Online,56.517
7458,2026-07-11 04:17:00,SLR-STR01,Night,24.89,93.6,24.98,3.0,21.983,0.0,0.0,1.8,0.0,0.0,1.8,14.8741,1.76,92.5,No,Degraded Output (Soiling),Normal,No,-56.7,ONLINE,Online,56.533
7459,2026-07-11 04:18:00,SLR-STR01,Night,24.43,87.5,24.53,3.0,22.005,0.0,0.0,1.8,0.0,0.0,1.8,14.8741,2.23,92.4,No,Degraded Output (Soiling),Normal,No,-48.8,ONLINE,Online,56.55
7460,2026-07-11 04:19:00,SLR-STR01,Night,24.73,89.4,24.83,2.9,21.965,0.0,0.0,1.74,0.0,0.0,1.74,14.8741,2.02,92.3,No,Degraded Output (Soiling),Normal,No,-58.7,ONLINE,Online,56.567
7461,2026-07-11 04:20:00,SLR-STR01,Night,24.58,92.6,24.61,1.1,22.004,0.0,0.0,0.66,0.0,0.0,0.66,14.8741,2.04,92.2,No,Degraded Output (Soiling),Normal,No,-53.9,ONLINE,Online,56.583
7462,2026-07-11 04:21:00,SLR-STR01,Night,24.89,87.0,24.89,0.0,22.068,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,2.0,92.2,No,Degraded Output (Soiling),Normal,No,-50.0,ONLINE,Online,56.6
7463,2026-07-11 04:22:00,SLR-STR01,Night,24.61,84.9,24.61,0.0,22.004,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,1.77,92.3,No,Degraded Output (Soiling),Normal,No,-52.4,ONLINE,Online,56.617
7464,2026-07-11 04:23:00,SLR-STR01,Night,24.47,89.4,24.55,2.3,22.094,0.0,0.0,1.38,0.0,0.0,1.38,14.8741,2.78,92.1,No,Degraded Output (Soiling),Normal,No,-49.6,ONLINE,Online,56.633
7465,2026-07-11 04:24:00,SLR-STR01,Night,24.79,88.0,24.87,2.6,22.039,0.0,0.0,1.56,0.0,0.0,1.56,14.8741,1.91,92.2,No,Degraded Output (Soiling),Normal,No,-50.9,ONLINE,Online,56.65
7466,2026-07-11 04:25:00,SLR-STR01,Night,24.41,87.6,24.42,0.4,22.055,0.0,0.0,0.24,0.0,0.0,0.24,14.8741,1.87,92.4,No,Degraded Output (Soiling),Normal,No,-57.7,ONLINE,Online,56.667
7467,2026-07-11 04:26:00,SLR-STR01,Night,24.47,87.7,24.56,3.0,21.954,0.0,0.0,1.8,0.0,0.0,1.8,14.8741,2.74,92.3,No,Degraded Output (Soiling),Normal,No,-48.9,ONLINE,Online,56.683
7468,2026-07-11 04:27:00,SLR-STR01,Night,24.88,86.6,24.98,3.0,22.065,0.0,0.0,1.8,0.0,0.0,1.8,14.8741,1.72,92.3,No,Degraded Output (Soiling),Normal,No,-58.4,ONLINE,Online,56.7
7469,2026-07-11 04:28:00,SLR-STR01,Night,24.26,92.2,24.27,0.3,22.125,0.0,0.0,0.18,0.0,0.0,0.18,14.8741,2.25,92.3,No,Degraded Output (Soiling),Normal,No,-54.7,ONLINE,Online,56.717
7470,2026-07-11 04:29:00,SLR-STR01,Night,24.89,91.8,24.96,2.1,21.968,0.0,0.0,1.26,0.0,0.0,1.26,14.8741,2.74,92.1,No,Degraded Output (Soiling),Normal,No,-51.6,ONLINE,Online,56.733
7471,2026-07-11 04:30:00,SLR-STR01,Night,24.62,86.7,24.68,1.8,21.945,0.0,0.0,1.08,0.0,0.0,1.08,14.8741,2.19,92.4,No,Degraded Output (Soiling),Normal,No,-52.3,ONLINE,Online,56.75
7472,2026-07-11 04:31:00,SLR-STR01,Night,24.5,89.2,24.57,2.1,21.993,0.0,0.0,1.26,0.0,0.0,1.26,14.8741,2.19,92.3,No,Degraded Output (Soiling),Normal,No,-52.2,ONLINE,Online,56.767
7473,2026-07-11 04:32:00,SLR-STR01,Night,24.78,88.5,24.88,3.0,22.036,0.0,0.0,1.8,0.0,0.0,1.8,14.8741,2.18,92.3,No,Degraded Output (Soiling),Normal,No,-53.1,ONLINE,Online,56.783
7474,2026-07-11 04:33:00,SLR-STR01,Night,24.88,91.5,24.88,0.0,22.02,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,1.61,92.4,No,Degraded Output (Soiling),Normal,No,-54.0,ONLINE,Online,56.8
7475,2026-07-11 04:34:00,SLR-STR01,Night,24.6,87.7,24.6,0.0,22.114,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,2.33,92.7,No,Degraded Output (Soiling),Normal,No,-62.4,ONLINE,Online,56.817
7476,2026-07-11 04:35:00,SLR-STR01,Night,24.7,92.5,24.7,0.0,22.039,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,2.44,92.6,No,Degraded Output (Soiling),Normal,No,-52.2,ONLINE,Online,56.833
7477,2026-07-11 04:36:00,SLR-STR01,Night,24.94,89.3,24.94,0.0,22.019,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,2.13,92.5,No,Degraded Output (Soiling),Normal,No,-54.9,ONLINE,Online,56.85
7478,2026-07-11 04:37:00,SLR-STR01,Night,24.93,87.8,24.93,0.0,21.994,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,1.85,92.4,No,Degraded Output (Soiling),Normal,No,-60.6,ONLINE,Online,56.867
7479,2026-07-11 04:38:00,SLR-STR01,Night,24.75,89.1,24.82,2.3,22.024,0.0,0.0,1.38,0.0,0.0,1.38,14.8741,2.28,92.4,No,Degraded Output (Soiling),Normal,No,-54.3,ONLINE,Online,56.883
7480,2026-07-11 04:39:00,SLR-STR01,Night,24.58,88.1,24.67,2.7,22.059,0.0,0.0,1.62,0.0,0.0,1.62,14.8741,2.52,92.4,No,Degraded Output (Soiling),Normal,No,-55.7,ONLINE,Online,56.9
7481,2026-07-11 04:40:00,SLR-STR01,Night,24.55,93.7,24.55,0.0,22.018,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,2.19,92.4,No,Degraded Output (Soiling),Normal,No,-60.6,ONLINE,Online,56.917
7482,2026-07-11 04:41:00,SLR-STR01,Night,24.63,89.6,24.63,0.0,22.023,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,1.9,92.3,No,Degraded Output (Soiling),Normal,No,-56.4,ONLINE,Online,56.933
7483,2026-07-11 04:42:00,SLR-STR01,Night,24.94,88.3,24.94,0.0,22.038,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,2.21,92.3,No,Degraded Output (Soiling),Normal,No,-57.1,ONLINE,Online,56.95
7484,2026-07-11 04:43:00,SLR-STR01,Night,24.92,89.4,24.92,0.0,22.071,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,1.91,92.4,No,Degraded Output (Soiling),Normal,No,-55.6,ONLINE,Online,56.967
7485,2026-07-11 04:44:00,SLR-STR01,Night,24.86,92.1,24.86,0.0,22.05,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,1.63,92.6,No,Degraded Output (Soiling),Normal,No,-49.4,ONLINE,Online,56.983
7486,2026-07-11 04:45:00,SLR-STR01,Night,25.13,87.3,25.13,0.0,21.991,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,2.32,92.4,No,Degraded Output (Soiling),Normal,No,-54.3,ONLINE,Online,57.0
7487,2026-07-11 04:46:00,SLR-STR01,Night,24.73,85.9,24.74,0.2,22.058,0.0,0.0,0.12,0.0,0.0,0.12,14.8741,1.92,92.1,No,Degraded Output (Soiling),Normal,No,-50.8,ONLINE,Online,57.017
7488,2026-07-11 04:47:00,SLR-STR01,Night,24.72,91.8,24.81,2.7,21.964,0.0,0.0,1.62,0.0,0.0,1.62,14.8741,1.62,92.1,No,Degraded Output (Soiling),Normal,No,-52.0,ONLINE,Online,57.033
7489,2026-07-11 04:48:00,SLR-STR01,Night,24.73,90.4,24.73,0.0,22.051,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,2.26,92.2,No,Degraded Output (Soiling),Normal,No,-49.8,ONLINE,Online,57.05
7490,2026-07-11 04:49:00,SLR-STR01,Night,25.28,88.2,25.33,1.6,22.008,0.0,0.0,0.96,0.0,0.0,0.96,14.8741,2.15,92.4,No,Degraded Output (Soiling),Normal,No,-47.5,ONLINE,Online,57.067
7491,2026-07-11 04:50:00,SLR-STR01,Night,24.34,89.0,24.34,0.0,22.062,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,2.21,92.3,No,Degraded Output (Soiling),Normal,No,-54.3,ONLINE,Online,57.083
7492,2026-07-11 04:51:00,SLR-STR01,Night,24.9,91.3,24.95,1.5,21.996,0.0,0.0,0.9,0.0,0.0,0.9,14.8741,2.41,92.3,No,Degraded Output (Soiling),Normal,No,-54.7,ONLINE,Online,57.1
7493,2026-07-11 04:52:00,SLR-STR01,Night,24.95,83.7,24.95,0.0,21.949,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,2.06,92.4,No,Degraded Output (Soiling),Normal,No,-55.2,ONLINE,Online,57.117
7494,2026-07-11 04:53:00,SLR-STR01,Night,24.86,91.6,24.87,0.3,22.045,0.0,0.0,0.18,0.0,0.0,0.18,14.8741,2.25,92.2,No,Degraded Output (Soiling),Normal,No,-58.5,ONLINE,Online,57.133
7495,2026-07-11 04:54:00,SLR-STR01,Night,25.41,88.7,25.41,0.0,21.946,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,2.33,92.5,No,Degraded Output (Soiling),Normal,No,-53.2,ONLINE,Online,57.15
7496,2026-07-11 04:55:00,SLR-STR01,Night,25.14,90.4,25.14,0.0,21.988,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,2.43,92.2,No,Degraded Output (Soiling),Normal,No,-55.9,ONLINE,Online,57.167
7497,2026-07-11 04:56:00,SLR-STR01,Night,25.05,88.9,25.05,0.0,21.982,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,1.94,92.5,No,Degraded Output (Soiling),Normal,No,-54.6,ONLINE,Online,57.183
7498,2026-07-11 04:57:00,SLR-STR01,Night,24.66,95.1,24.66,0.0,22.065,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,1.99,92.5,No,Degraded Output (Soiling),Normal,No,-49.2,ONLINE,Online,57.2
7499,2026-07-11 04:58:00,SLR-STR01,Night,25.0,87.8,25.01,0.3,22.041,0.0,0.0,0.18,0.0,0.0,0.18,14.8741,2.51,92.6,No,Degraded Output (Soiling),Normal,No,-52.1,ONLINE,Online,57.217
7500,2026-07-11 04:59:00,SLR-STR01,Night,24.8,91.1,24.8,0.0,21.992,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,2.77,92.4,No,Degraded Output (Soiling),Normal,No,-49.8,ONLINE,Online,57.233
7501,2026-07-11 05:00:00,SLR-STR01,Night,24.91,83.8,24.91,0.0,21.996,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,2.31,92.4,No,Degraded Output (Soiling),Normal,No,-48.6,ONLINE,Online,57.25
7502,2026-07-11 05:01:00,SLR-STR01,Night,24.95,89.0,25.04,3.0,22.041,0.0,0.0,1.8,0.0,0.0,1.8,14.8741,2.3,92.4,No,Degraded Output (Soiling),Normal,No,-52.3,ONLINE,Online,57.267
7503,2026-07-11 05:02:00,SLR-STR01,Night,24.79,90.5,24.84,1.4,22.063,0.0,0.0,0.84,0.0,0.0,0.84,14.8741,1.73,92.5,No,Degraded Output (Soiling),Normal,No,-56.6,ONLINE,Online,57.283
7504,2026-07-11 05:03:00,SLR-STR01,Night,25.06,85.8,25.1,1.1,21.973,0.0,0.0,0.66,0.0,0.0,0.66,14.8741,2.62,92.2,No,Degraded Output (Soiling),Normal,No,-57.3,ONLINE,Online,57.3
7505,2026-07-11 05:04:00,SLR-STR01,Night,25.31,84.8,25.37,1.9,21.98,0.0,0.0,1.14,0.0,0.0,1.14,14.8741,2.34,92.5,No,Degraded Output (Soiling),Normal,No,-55.6,ONLINE,Online,57.317
7506,2026-07-11 05:05:00,SLR-STR01,Night,25.17,89.0,25.19,0.6,21.998,0.0,0.0,0.36,0.0,0.0,0.36,14.8741,2.05,92.4,No,Degraded Output (Soiling),Normal,No,-57.4,ONLINE,Online,57.333
7507,2026-07-11 05:06:00,SLR-STR01,Night,24.99,90.8,25.08,3.0,21.978,0.0,0.0,1.8,0.0,0.0,1.8,14.8741,2.44,92.2,No,Degraded Output (Soiling),Normal,No,-58.2,ONLINE,Online,57.35
7508,2026-07-11 05:07:00,SLR-STR01,Night,24.49,91.2,24.53,1.5,22.058,0.0,0.0,0.9,0.0,0.0,0.9,14.8741,2.13,92.5,No,Degraded Output (Soiling),Normal,No,-56.3,ONLINE,Online,57.367
7509,2026-07-11 05:08:00,SLR-STR01,Night,25.21,87.4,25.21,0.0,21.995,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,2.21,92.4,No,Degraded Output (Soiling),Normal,No,-55.2,ONLINE,Online,57.383
7510,2026-07-11 05:09:00,SLR-STR01,Night,25.21,89.5,25.21,0.0,21.892,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,2.28,92.2,No,Degraded Output (Soiling),Normal,No,-52.3,ONLINE,Online,57.4
7511,2026-07-11 05:10:00,SLR-STR01,Night,24.92,85.9,24.98,1.9,21.931,0.0,0.0,1.14,0.0,0.0,1.14,14.8741,2.46,92.2,No,Degraded Output (Soiling),Normal,No,-50.5,ONLINE,Online,57.417
7512,2026-07-11 05:11:00,SLR-STR01,Night,24.86,92.2,24.86,0.0,22.008,0.0,0.0,0.0,0.0,0.0,0.0,14.8741,2.86,92.2,No,Degraded Output (Soiling),Normal,No,-61.4,ONLINE,Online,57.433
7513,2026-07-11 05:12:00,SLR-STR01,Night,25.13,87.6,25.14,0.1,22.042,0.0,0.0,0.06,0.0,0.0,0.06,14.8741,2.33,92.2,No,Degraded Output (Soiling),Normal,No,-47.4,ONLINE,Online,57.45
